DATAOUT, 'database', 'ranks', 'pub size', 'delay', 'total size', 'count', 'min latency', 'mean latency', 'max latency', 'variance latency'
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 23, 192, 1000000, 1152, 26496, 0.00148582458496094, 0.0269714438216986, 0.163758993148804, 0.00165334287591903
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 23, 192, 1000000, 1152, 26496, 0.00123095512390137, 0.0241810933637302, 0.151664018630981, 0.0013542761930841
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 23, 192, 100000, 11520, 264960, 0.00127005577087402, 0.0178101333335114, 0.193158149719238, 0.000811441317390242
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 23, 192, 100000, 11520, 264960, 0.00110912322998047, 0.0156856346353529, 0.185081005096436, 0.000706661771584763
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 23, 192, 10000, 115200, 2649600, 0.000771045684814453, 0.0901828214113155, 1.05651211738586, 0.0378687786552569
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 23, 192, 10000, 115200, 2649600, 0.000765085220336914, 0.076705682962629, 0.870062112808228, 0.0243099024940499
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 23, 256, 1000000, 1536, 35328, 0.00182080268859863, 0.0408809384520071, 0.22163200378418, 0.00307977963936795
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 23, 256, 1000000, 1536, 35328, 0.00152182579040527, 0.0385595548196115, 0.213996887207031, 0.00285243886049592
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 23, 256, 100000, 15360, 353280, 0.00142884254455566, 0.0258417516440639, 0.260731935501099, 0.00185769061343813
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 23, 256, 100000, 15360, 353280, 0.00130200386047363, 0.0242501433641798, 0.251956939697266, 0.00172548376348986
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 23, 256, 10000, 153600, 3532800, 0.000886917114257813, 0.0964496462853571, 1.08708691596985, 0.0440386976772599
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 23, 256, 10000, 153600, 3532800, 0.00104999542236328, 0.0954679398807576, 1.08671593666077, 0.0440797778381241
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 23, 320, 1000000, 1920, 44160, 0.00261282920837402, 0.0543205857924793, 0.263643026351929, 0.00510913579597968
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 23, 320, 1000000, 1920, 44160, 0.00196003913879395, 0.051209845231927, 0.250146865844727, 0.00451596207324103
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 23, 320, 100000, 19200, 441600, 0.00107002258300781, 0.0278811809280212, 0.272225141525269, 0.00369749924190684
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 23, 320, 100000, 19200, 441600, 0.00113511085510254, 0.0273696122021563, 0.26830792427063, 0.00360294371468347
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 23, 320, 10000, 192000, 4416000, 0.00118398666381836, 0.0714237752777619, 0.691899061203003, 0.0146824914988574
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 23, 320, 10000, 192000, 4416000, 0.00129890441894531, 0.0691396235737248, 0.690839052200317, 0.0141842075548838
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 23, 384, 1000000, 2304, 52992, 0.00234413146972656, 0.0666191475780834, 0.258097887039185, 0.00495372924136954
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 23, 384, 1000000, 2304, 52992, 0.00200104713439941, 0.0660258713110849, 0.248505830764771, 0.00451826289757861
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 23, 384, 100000, 23040, 529920, 0.000988960266113281, 0.0278158896697172, 0.264684200286865, 0.0027400422953806
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 23, 384, 100000, 23040, 529920, 0.00109505653381348, 0.0265157874813078, 0.262900114059448, 0.00269113818567129
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 23, 384, 10000, 230400, 5299200, 0.000821113586425781, 0.232142781286775, 1.94623994827271, 0.229257973933891
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 23, 384, 10000, 230400, 5299200, 0.00144219398498535, 0.205715482641677, 1.78180813789368, 0.171911073011866
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 23, 448, 1000000, 2688, 61824, 0.0103480815887451, 0.0885524299790153, 0.326740980148315, 0.00551181735066235
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 23, 448, 1000000, 2688, 61824, 0.00435805320739746, 0.0848573747574975, 0.321138858795166, 0.00523026202150679
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 23, 448, 100000, 26880, 618240, 0.000880002975463867, 0.0568953254663117, 0.375775098800659, 0.00994043538788462
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 23, 448, 100000, 26880, 618240, 0.0011141300201416, 0.0563746212763754, 0.386518955230713, 0.0100011426174535
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 23, 448, 10000, 268800, 6030976, 0.00251603126525879, 0.604162525899262, 2.8703989982605, 0.657989794842782
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 23, 448, 10000, 268800, 6032320, 0.00266599655151367, 0.761351262084327, 3.75575709342957, 1.03721677535943
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 23, 512, 1000000, 3072, 70656, 0.00657796859741211, 0.123346259577902, 0.367417812347412, 0.00858817529123821
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 23, 512, 1000000, 3072, 70656, 0.00264406204223633, 0.117904140742199, 0.349493980407715, 0.00796265565102925
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 23, 512, 100000, 30720, 706560, 0.000923871994018555, 0.0558879970299566, 0.371285915374756, 0.0113024335442715
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 23, 512, 100000, 30720, 706560, 0.00124001502990723, 0.055423425640101, 0.369014978408813, 0.0109274986050141
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 23, 512, 10000, 307200, 6447104, 0.00155091285705566, 0.609720114366738, 2.89634895324707, 0.589250871334381
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 23, 512, 10000, 307200, 6449152, 0.00189304351806641, 0.689280394638448, 3.74750685691833, 0.943905568804451
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 24, 1, 1000000, 6, 144, -0.000573158264160156, 0.0329461776547962, 0.170398235321045, 0.0034595168316974
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 24, 1, 1000000, 6, 144, 0.000294923782348633, 0.0317712293730842, 0.165727138519287, 0.00323484795731767
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 24, 1, 100000, 60, 1440, -0.000623941421508789, 0.00329140110148324, 0.150696992874146, 0.000304383314375577
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 24, 1, 100000, 60, 1440, 0.000287055969238281, 0.00374337302313911, 0.144014835357666, 0.000270245613814095
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 24, 1, 10000, 600, 14400, -0.000670909881591797, 0.0203086524705092, 0.139699935913086, 0.000360461522855042
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 24, 1, 10000, 600, 14400, 0.000298976898193359, 0.0208728806012207, 0.140619993209839, 0.000360659253167742
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 24, 64, 1000000, 384, 9216, -0.000135898590087891, 0.0199044856191095, 0.145138025283813, 0.00145451322514333
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 24, 64, 1000000, 384, 9216, 0.0005950927734375, 0.0189451907450954, 0.137900114059448, 0.00127198086472254
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 24, 64, 100000, 3840, 92160, -0.000267982482910156, 0.00496971909111987, 0.210280895233154, 0.000419898553777797
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 24, 64, 100000, 3840, 92160, 0.00061798095703125, 0.00554402476797501, 0.203830003738403, 0.000374812273777934
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 24, 64, 10000, 38400, 921600, -0.000334024429321289, 0.0302186364608092, 0.168876886367798, 0.000293640398314561
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 24, 64, 10000, 38400, 921600, 0.000586986541748047, 0.030941621778895, 0.161962032318115, 0.00028784689721912
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 24, 128, 1000000, 768, 18432, 0.00207781791687012, 0.0400372425016637, 0.198410034179687, 0.00302309648135241
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 24, 128, 1000000, 768, 18432, 0.00245404243469238, 0.0378678149103911, 0.197175979614258, 0.00279753754524999
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 24, 128, 100000, 7680, 184320, 3.48091125488281e-05, 0.0086588682490401, 0.208761930465698, 0.000751661928492841
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 24, 128, 100000, 7680, 184320, 0.000899076461791992, 0.00897709700511768, 0.201630115509033, 0.000663701096265654
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 24, 128, 10000, 76800, 1843200, -2.31266021728516e-05, 0.0379155779768351, 0.182469129562378, 0.000453891244387784
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 24, 128, 10000, 76800, 1843200, 0.000847101211547852, 0.0376038408575631, 0.180264949798584, 0.00043050920682634
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 24, 192, 1000000, 1152, 27648, 0.000462055206298828, 0.0407568559792169, 0.194084167480469, 0.00377299611871381
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 24, 192, 1000000, 1152, 27648, 0.00119900703430176, 0.0392433436483973, 0.185343980789185, 0.00338811161027074
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 24, 192, 100000, 11520, 276480, 0.000203132629394531, 0.0213721999277671, 0.23138689994812, 0.00159093898901896
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 24, 192, 100000, 11520, 276480, 0.00107908248901367, 0.0210692864178714, 0.225254058837891, 0.0014757417519313
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 24, 192, 10000, 115200, 2764800, -6.29425048828125e-05, 0.0464201013987056, 0.507750034332275, 0.00358389274062808
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 24, 192, 10000, 115200, 2764800, 0.000980138778686523, 0.0464425946526333, 0.508749961853027, 0.00359162670202073
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 24, 256, 1000000, 1536, 36864, 0.00699496269226074, 0.0557286147248103, 0.268988132476807, 0.00476649070654963
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 24, 256, 1000000, 1536, 36864, 0.00438189506530762, 0.0531341359989407, 0.25885009765625, 0.00432337825770376
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 24, 256, 100000, 15360, 368640, 0.000292062759399414, 0.0181824408083533, 0.220223903656006, 0.00100928762451362
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 24, 256, 100000, 15360, 368640, 0.00125813484191895, 0.0185149509356254, 0.218358039855957, 0.000966507567439247
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 24, 256, 10000, 153600, 3686400, 1.40666961669922e-05, 0.0706627320555789, 0.950369119644165, 0.0200372029309099
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 24, 256, 10000, 153600, 3686400, 0.00107502937316895, 0.0655821693129837, 0.84358811378479, 0.0153840212211529
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 24, 320, 1000000, 1920, 46080, 0.0026710033416748, 0.0450021871417347, 0.255356073379517, 0.00542299201218545
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 24, 320, 1000000, 1920, 46080, 0.00174808502197266, 0.044259659640698, 0.247005939483643, 0.00501581812287058
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 24, 320, 100000, 19200, 460800, 0.000327110290527344, 0.0347513492415763, 0.298205852508545, 0.00434035292166352
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 24, 320, 100000, 19200, 460800, 0.00141596794128418, 0.0348099867999554, 0.292541980743408, 0.00428869160920618
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 24, 320, 10000, 192000, 4608000, 2.71797180175781e-05, 0.144024250862551, 1.38678097724915, 0.0892922775171648
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 24, 320, 10000, 192000, 4608000, 0.00123500823974609, 0.137274412359939, 1.3874351978302, 0.0847374054893654
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 24, 384, 1000000, 2304, 55296, 0.00138306617736816, 0.0606139985784129, 0.271562099456787, 0.00651809600964259
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 24, 384, 1000000, 2304, 55296, 0.00213408470153809, 0.0609843441138596, 0.263491153717041, 0.00603677984392924
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 24, 384, 100000, 23040, 552960, -8.29696655273438e-05, 0.0442699460204932, 0.327085971832275, 0.00805442752731998
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 24, 384, 100000, 23040, 552960, 0.00110697746276855, 0.0372928483532397, 0.32690691947937, 0.0056116945557845
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 24, 384, 10000, 230400, 5155200, 0.000283956527709961, 0.244947528875832, 1.92973184585571, 0.222520962922047
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 24, 384, 10000, 230400, 5155584, 0.00142908096313477, 0.255635265846116, 1.93025612831116, 0.228110820066557
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 24, 448, 1000000, 2688, 64512, 0.00794887542724609, 0.0929970458881663, 0.26172399520874, 0.00430218454364235
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 24, 448, 1000000, 2688, 64512, 0.00703001022338867, 0.0887772432558002, 0.245100021362305, 0.0039112628018396
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 24, 448, 100000, 26880, 645120, -0.000190019607543945, 0.0661189941231102, 0.428139209747314, 0.0153036490065296
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 24, 448, 100000, 26880, 645120, 0.00110983848571777, 0.0531290379456348, 0.375051021575928, 0.0106793478051227
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 24, 448, 10000, 268800, 5974528, -0.000286102294921875, 0.623467658615438, 2.82762718200684, 0.718847136505932
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 24, 448, 10000, 268800, 5975872, 0.00109410285949707, 0.726034994708038, 2.83039903640747, 0.863693294622961
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 24, 512, 1000000, 3072, 73728, 0.00942707061767578, 0.123010255784417, 0.390079021453857, 0.00943267924933441
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 24, 512, 1000000, 3072, 73728, 0.00373411178588867, 0.119790229131468, 0.381187915802002, 0.0091930557168169
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 24, 512, 100000, 30720, 737280, -6.00814819335937e-05, 0.0827451207144703, 0.454782962799072, 0.0199645138633286
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 24, 512, 100000, 30720, 737280, 0.00123786926269531, 0.0840251004126104, 0.457731008529663, 0.0200326037261506
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 24, 512, 10000, 307200, 7017472, 0.000697135925292969, 0.564493186802549, 2.86826395988464, 0.639573651376811
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 24, 512, 10000, 307200, 7018496, 0.00199699401855469, 0.675783772031927, 2.75445199012756, 0.795028099619088
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 25, 1, 1000000, 6, 150, -0.0015861988067627, 0.0164174032211304, 0.134528875350952, 0.00129208411872414
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 25, 1, 1000000, 6, 150, 0.00030207633972168, 0.0166648070017497, 0.12751293182373, 0.00108156667172024
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 25, 1, 100000, 60, 1500, -0.00160384178161621, 0.000602693398793538, 0.131157159805298, 0.000155104274350271
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 25, 1, 100000, 60, 1500, 0.000288009643554687, 0.00234268697102865, 0.12651515007019, 0.000139716246780716
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 25, 1, 10000, 600, 15000, -0.00164079666137695, 0.0218558944543203, 0.193480014801025, 0.000617701906470054
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 25, 1, 10000, 600, 15000, 0.00028681755065918, 0.023293919467926, 0.188944101333618, 0.000595616703835829
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 25, 64, 1000000, 384, 9600, -0.00112104415893555, 0.0300760110964378, 0.162653207778931, 0.00243095653000818
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 25, 64, 1000000, 384, 9600, 0.000654935836791992, 0.0298365115125974, 0.156150102615356, 0.00217522662863531
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 25, 64, 100000, 3840, 96000, -0.00119400024414063, 0.00323881388455629, 0.164383172988892, 0.000237321641814497
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 25, 64, 100000, 3840, 96000, 0.00061488151550293, 0.00475766640901566, 0.159824132919312, 0.000211745019475713
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 25, 64, 10000, 38400, 960000, -0.00122904777526855, 0.032826024509718, 0.241708993911743, 0.0007281166508343
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 25, 64, 10000, 38400, 960000, 0.000607013702392578, 0.0343602841240664, 0.239834070205688, 0.000704893882313205
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 25, 128, 1000000, 768, 19200, -0.000695943832397461, 0.0327042709042629, 0.172368049621582, 0.00257697455178952
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 25, 128, 1000000, 768, 19200, 0.000966072082519531, 0.0325964355096221, 0.166454076766968, 0.00233187131856596
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 25, 128, 100000, 7680, 192000, -0.000876903533935547, 0.0116993380337954, 0.211097002029419, 0.000751719580158202
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 25, 128, 100000, 7680, 192000, 0.000887870788574219, 0.0129989901060859, 0.20654296875, 0.000690434377626989
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 25, 128, 10000, 76800, 1920000, -0.00125503540039063, 0.0389005056901524, 0.230989933013916, 0.000468481291402344
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 25, 128, 10000, 76800, 1920000, 0.000641107559204102, 0.0392995068538934, 0.229623794555664, 0.000438313755285357
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 25, 192, 1000000, 1152, 28800, 0.00286006927490234, 0.06233832269907, 0.226155996322632, 0.00424563972401398
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 25, 192, 1000000, 1152, 28800, 0.00159192085266113, 0.0605176689475775, 0.220180988311768, 0.0040190822773971
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 25, 192, 100000, 11520, 288000, -0.000735998153686523, 0.0179412656525771, 0.256459951400757, 0.00169129519298334
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 25, 192, 100000, 11520, 288000, 0.00107693672180176, 0.0187066575653023, 0.254271030426025, 0.00156390214570911
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 25, 192, 10000, 115200, 2880000, -0.000869989395141602, 0.0404939536394344, 0.241782903671265, 0.000611751600279112
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 25, 192, 10000, 115200, 2880000, 0.000979900360107422, 0.0409820669073198, 0.238241910934448, 0.000529281926580117
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 25, 256, 1000000, 1536, 38400, 0.00437521934509277, 0.0554600401967764, 0.228056192398071, 0.00484777181009886
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 25, 256, 1000000, 1536, 38400, 0.00160908699035645, 0.0519843092436592, 0.220570087432861, 0.00458530020863032
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 25, 256, 100000, 15360, 384000, -0.00053095817565918, 0.0252762654467175, 0.235198020935059, 0.00180088432362707
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 25, 256, 100000, 15360, 384000, 0.00112295150756836, 0.0259180124085397, 0.229161977767944, 0.00174199823089474
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 25, 256, 10000, 153600, 3840000, -0.000679969787597656, 0.0438337533175324, 0.455567836761475, 0.00211205164551235
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 25, 256, 10000, 153600, 3840000, 0.0010678768157959, 0.0441967178377012, 0.457299947738647, 0.0020429874556207
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 25, 320, 1000000, 1920, 48000, 0.00304508209228516, 0.0703760789086421, 0.31099009513855, 0.00550915167726813
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 25, 320, 1000000, 1920, 48000, 0.00183320045471191, 0.0691204020529985, 0.29329514503479, 0.00507785799849656
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 25, 320, 100000, 19200, 480000, -0.000948905944824219, 0.0312208291247487, 0.312685012817383, 0.00521486528657982
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 25, 320, 100000, 19200, 480000, 0.000971078872680664, 0.0323053560227156, 0.312591075897217, 0.00509006105757313
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 25, 320, 10000, 192000, 4800000, -0.000683069229125977, 0.146941053134749, 1.49230813980103, 0.106965440102919
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 25, 320, 10000, 192000, 4800000, 0.00126099586486816, 0.143271871320208, 1.49369812011719, 0.103221852569646
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 25, 384, 1000000, 2304, 57600, 0.008087158203125, 0.0846456441697147, 0.343435049057007, 0.00777460285496222
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 25, 384, 1000000, 2304, 57600, 0.0038909912109375, 0.0831175269972947, 0.322533845901489, 0.00726636632291277
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 25, 384, 100000, 23040, 576000, -0.000884056091308594, 0.0537021698612306, 0.382396936416626, 0.00997906443014259
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 25, 384, 100000, 23040, 576000, 0.00101995468139648, 0.0547684422867993, 0.384382963180542, 0.00993226818408149
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 25, 384, 10000, 230400, 5760000, -0.000959157943725586, 0.167625419240155, 1.73998999595642, 0.141202084251862
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 25, 384, 10000, 230400, 5760000, 0.00146889686584473, 0.15442106383149, 1.63873100280762, 0.115148845522247
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 25, 448, 1000000, 2688, 67200, 0.00844311714172363, 0.109742722585797, 0.364228010177612, 0.00694457744038674
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 25, 448, 1000000, 2688, 67200, 0.00528717041015625, 0.107151437582714, 0.362158060073853, 0.0066053862813984
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 25, 448, 100000, 26880, 672000, -0.000847101211547852, 0.04595516272244, 0.339540004730225, 0.00797500332582042
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 25, 448, 100000, 26880, 672000, 0.00112390518188477, 0.0477250212480625, 0.342316150665283, 0.00799607464290722
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 25, 448, 10000, 268800, 6720000, 0.000193119049072266, 0.166446895029077, 1.5946261882782, 0.101403598569638
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00001.db, 25, 448, 10000, 268800, 6720000, 0.00195097923278809, 0.170594594843189, 1.59645414352417, 0.100176909456589
DATAOUT, /home/khuck/src/sos_flow_experiments/parameter_sweep/sosd.00000.db, 25, 512, 1000000, 3072, 76800, 0.00538015365600586, 0.0762246122242262, 0.285569906234741, 0.00585767135693621
